gmina_code,gmina_name,powiat_code,gmina_type,population,lat,lon
3009005,wielkopolskie powiat 09 gmina 05,3009,miejsko-wiejska,27493,52.87324,17.41547
3009006,wielkopolskie powiat 09 gmina 06,3009,wiejska,28673,53.08761,17.50972
3009007,wielkopolskie powiat 09 gmina 07,3009,wiejska,29392,52.86044,17.3569
3010001,wielkopolskie powiat 10 gmina 01,3010,wiejska,21191,52.44797,17.22999
3010002,wielkopolskie powiat 10 gmina 02,3010,wiejska,6998,52.49011,16.98964
3010003,wielkopolskie powiat 10 gmina 03,3010,miejsko-wiejska,17251,52.23259,17.16763
3010004,wielkopolskie powiat 10 gmina 04,3010,miejska,16108,52.17998,17.17967
3010005,wielkopolskie powiat 10 gmina 05,3010,miejska,21901,52.45588,17.38185
3010006,wielkopolskie powiat 10 gmina 06,3010,wiejska,7612,52.44675,17.2309
3010007,wielkopolskie powiat 10 gmina 07,3010,wiejska,6200,52.24567,17.19355
3011001,wielkopolskie powiat 11 gmina 01,3011,wiejska,8433,52.5184,16.42523
3011002,wielkopolskie powiat 11 gmina 02,3011,miejsko-wiejska,23217,52.49751,16.63771
3011003,wielkopolskie powiat 11 gmina 03,3011,wiejska,16233,52.29044,16.52462
3011004,wielkopolskie powiat 11 gmina 04,3011,miejsko-wiejska,18382,52.46085,16.70583
3011005,wielkopolskie powiat 11 gmina 05,3011,wiejska,11385,52.1954,16.61101
3011006,wielkopolskie powiat 11 gmina 06,3011,wiejska,11706,52.22801,16.43475
3011007,wielkopolskie powiat 11 gmina 07,3011,wiejska,35850,52.29582,16.77214
3012001,wielkopolskie powiat 12 gmina 01,3012,wiejska,1195,52.23213,17.57493
3012002,wielkopolskie powiat 12 gmina 02,3012,miejsko-wiejska,8859,51.96264,17.25915
3012003,wielkopolskie powiat 12 gmina 03,3012,wiejska,7610,52.29772,17.59048
3012004,wielkopolskie powiat 12 gmina 04,3012,miejsko-wiejska,12245,52.25216,17.17107
3012005,wielkopolskie powiat 12 gmina 05,3012,wiejska,9381,52.31499,17.41945
3012006,wielkopolskie powiat 12 gmina 06,3012,wiejska,15042,52.12979,17.5338
3012007,wielkopolskie powiat 12 gmina 07,3012,wiejska,13942,52.27229,17.36368
3013001,wielkopolskie powiat 13 gmina 01,3013,miejsko-wiejska,26975,52.80481,16.88734
3013002,wielkopolskie powiat 13 gmina 02,3013,miejsko-wiejska,19860,52.84471,16.54175
3013003,wielkopolskie powiat 13 gmina 03,3013,wiejska,24156,53.00911,16.65089
3013004,wielkopolskie powiat 13 gmina 04,3013,wiejska,50576,52.91472,16.84886
3013005,wielkopolskie powiat 13 gmina 05,3013,wiejska,54281,52.82759,16.91384
3013006,wielkopolskie powiat 13 gmina 06,3013,wiejska,15974,52.82878,16.87719
3013007,wielkopolskie powiat 13 gmina 07,3013,wiejska,36730,53.0752,16.52264
3014001,wielkopolskie powiat 14 gmina 01,3014,wiejska,9726,52.02459,16.943
3014002,wielkopolskie powiat 14 gmina 02,3014,miejsko-wiejska,9105,51.97579,16.59464
3014003,wielkopolskie powiat 14 gmina 03,3014,miejsko-wiejska,5047,51.94643,16.91339
3014004,wielkopolskie powiat 14 gmina 04,3014,miejska,16082,52.23621,16.85777
3014005,wielkopolskie powiat 14 gmina 05,3014,wiejska,12501,51.95082,16.60638
3014006,wielkopolskie powiat 14 gmina 06,3014,wiejska,5407,51.97481,16.69534
3014007,wielkopolskie powiat 14 gmina 07,3014,wiejska,4682,52.14811,16.60724
3015001,wielkopolskie powiat 15 gmina 01,3015,wiejska,17692,52.98783,17.30907
3015002,wielkopolskie powiat 15 gmina 02,3015,miejska,6704,53.04294,17.39216
3015003,wielkopolskie powiat 15 gmina 03,3015,wiejska,9729,52.93524,17.56813
3015004,wielkopolskie powiat 15 gmina 04,3015,miejska,37823,53.02897,17.472
3015005,wielkopolskie powiat 15 gmina 05,3015,miejska,10628,53.09028,17.32086
3015006,wielkopolskie powiat 15 gmina 06,3015,miejsko-wiejska,2102,53.22622,17.39339
3015007,wielkopolskie powiat 15 gmina 07,3015,wiejska,12467,53.10104,17.36182
3016001,wielkopolskie powiat 16 gmina 01,3016,miejska,19539,52.78969,17.61082
3016002,wielkopolskie powiat 16 gmina 02,3016,wiejska,5974,52.73776,17.38149
3016003,wielkopolskie powiat 16 gmina 03,3016,wiejska,16335,52.57359,17.66782
3016004,wielkopolskie powiat 16 gmina 04,3016,miejsko-wiejska,9173,52.71857,17.41591
3016005,wielkopolskie powiat 16 gmina 05,3016,wiejska,18225,52.65007,17.33966
3016006,wielkopolskie powiat 16 gmina 06,3016,wiejska,7228,52.6733,17.68345
3016007,wielkopolskie powiat 16 gmina 07,3016,miejsko-wiejska,19843,52.40693,17.58416
3017001,wielkopolskie powiat 17 gmina 01,3017,miejsko-wiejska,18014,51.62999,17.53412
3017002,wielkopolskie powiat 17 gmina 02,3017,wiejska,4410,51.87845,17.45225
3017003,wielkopolskie powiat 17 gmina 03,3017,wiejska,21182,51.67759,17.29312
3017004,wielkopolskie powiat 17 gmina 04,3017,wiejska,11279,51.94285,17.62473
3017005,wielkopolskie powiat 17 gmina 05,3017,miejsko-wiejska,18618,51.68515,17.54671
3017006,wielkopolskie powiat 17 gmina 06,3017,wiejska,17148,52.00404,17.26915
3018001,wielkopolskie powiat 18 gmina 01,3018,wiejska,12364,52.05895,17.38222
3018002,wielkopolskie powiat 18 gmina 02,3018,miejska,21920,51.95441,17.43304
3018003,wielkopolskie powiat 18 gmina 03,3018,miejska,10680,52.19057,17.60148
3018004,wielkopolskie powiat 18 gmina 04,3018,wiejska,5909,51.88295,17.34567
3018005,wielkopolskie powiat 18 gmina 05,3018,miejska,15201,52.18104,17.49593
3018006,wielkopolskie powiat 18 gmina 06,3018,miejsko-wiejska,3338,51.9124,17.63694
3019001,wielkopolskie powiat 19 gmina 01,3019,wiejska,10475,52.17809,17.64132
3019002,wielkopolskie powiat 19 gmina 02,3019,wiejska,24762,52.10292,17.4954
3019003,wielkopolskie powiat 19 gmina 03,3019,wiejska,14227,52.20889,17.66348
3019004,wielkopolskie powiat 19 gmina 04,3019,wiejska,19030,52.51804,17.62166
3019005,wielkopolskie powiat 19 gmina 05,3019,wiejska,25591,52.49198,17.60943
3019006,wielkopolskie powiat 19 gmina 06,3019,wiejska,16358,52.26581,17.53882
3020001,wielkopolskie powiat 20 gmina 01,3020,miejsko-wiejska,13003,51.52406,16.13368
3020002,wielkopolskie powiat 20 gmina 02,3020,wiejska,24679,51.63913,16.28288
3020003,wielkopolskie powiat 20 gmina 03,3020,miejsko-wiejska,25435,51.62268,16.39135
3020004,wielkopolskie powiat 20 gmina 04,3020,wiejska,23607,51.85693,16.25061
3020005,wielkopolskie powiat 20 gmina 05,3020,wiejska,17165,51.5386,16.30634
3020006,wielkopolskie powiat 20 gmina 06,3020,wiejska,5043,51.57868,16.37275
3021001,wielkopolskie powiat 21 gmina 01,3021,miejska,9043,51.92711,17.59565
3021002,wielkopolskie powiat 21 gmina 02,3021,wiejska,22545,51.96895,17.44944
3021003,wielkopolskie powiat 21 gmina 03,3021,wiejska,9041,52.12229,17.79666
3021004,wielkopolskie powiat 21 gmina 04,3021,wiejska,23937,51.93168,17.75889
3021005,wielkopolskie powiat 21 gmina 05,3021,miejska,23028,52.16788,17.8838
3021006,wielkopolskie powiat 21 gmina 06,3021,miejska,20880,51.95537,17.78002
3022001,wielkopolskie powiat 22 gmina 01,3022,wiejska,17574,53.02435,17.00327
3022002,wielkopolskie powiat 22 gmina 02,3022,miejsko-wiejska,14685,52.8818,17.00526
3022003,wielkopolskie powiat 22 gmina 03,3022,wiejska,9150,52.90953,17.2597
3022004,wielkopolskie powiat 22 gmina 04,3022,miejsko-wiejska,19496,52.88677,17.0596
3022005,wielkopolskie powiat 22 gmina 05,3022,wiejska,6274,52.9929,17.16003
3022006,wielkopolskie powiat 22 gmina 06,3022,wiejska,24353,52.75743,17.16037
3023001,wielkopolskie powiat 23 gmina 01,3023,wiejska,17891,51.91296,16.69989
3023002,wielkopolskie powiat 23 gmina 02,3023,wiejska,29678,52.05473,16.79344
3023003,wielkopolskie powiat 23 gmina 03,3023,wiejska,18688,52.01785,16.44507
3023004,wielkopolskie powiat 23 gmina 04,3023,miejska,16688,51.82597,16.45167
3023005,wielkopolskie powiat 23 gmina 05,3023,wiejska,13495,52.07267,16.52273
3023006,wielkopolskie powiat 23 gmina 06,3023,wiejska,5748,51.78846,16.41241
3024001,wielkopolskie powiat 24 gmina 01,3024,wiejska,8439,52.56354,16.7823
3024002,wielkopolskie powiat 24 gmina 02,3024,miejsko-wiejska,13614,52.90297,16.74892
3024003,wielkopolskie powiat 24 gmina 03,3024,wiejska,4354,52.87666,16.88527
3024004,wielkopolskie powiat 24 gmina 04,3024,wiejska,4374,52.60679,16.86615
3024005,wielkopolskie powiat 24 gmina 05,3024,wiejska,6872,52.52879,16.69517
3024006,wielkopolskie powiat 24 gmina 06,3024,wiejska,10876,52.53972,16.97873
3025001,wielkopolskie powiat 25 gmina 01,3025,miejsko-wiejska,10606,51.8923,16.48436
3025002,wielkopolskie powiat 25 gmina 02,3025,wiejska,12987,51.91045,16.72248
3025003,wielkopolskie powiat 25 gmina 03,3025,miejsko-wiejska,21939,51.76354,16.41305
3025004,wielkopolskie powiat 25 gmina 04,3025,miejska,17179,51.90872,16.40355
3025005,wielkopolskie powiat 25 gmina 05,3025,miejsko-wiejska,29047,51.94007,16.48136
3025006,wielkopolskie powiat 25 gmina 06,3025,wiejska,21418,51.7487,16.63162
3026001,wielkopolskie powiat 26 gmina 01,3026,wiejska,5195,52.44823,16.17359
3026002,wielkopolskie powiat 26 gmina 02,3026,wiejska,12400,52.43683,16.25916
3026003,wielkopolskie powiat 26 gmina 03,3026,miejsko-wiejska,20816,52.46156,16.51063
3026004,wielkopolskie powiat 26 gmina 04,3026,miejsko-wiejska,5402,52.59485,16.43497
3026005,wielkopolskie powiat 26 gmina 05,3026,miejsko-wiejska,6244,52.47467,16.33762
3026006,wielkopolskie powiat 26 gmina 06,3026,miejska,2790,52.41964,16.27518
3027001,wielkopolskie powiat 27 gmina 01,3027,wiejska,6145,52.04903,16.23189
3027002,wielkopolskie powiat 27 gmina 02,3027,miejsko-wiejska,3893,52.13444,16.4659
3027003,wielkopolskie powiat 27 gmina 03,3027,wiejska,10585,52.05641,16.10558
3027004,wielkopolskie powiat 27 gmina 04,3027,wiejska,6773,52.11957,16.02929
3027005,wielkopolskie powiat 27 gmina 05,3027,wiejska,11062,51.92954,16.18912
3027006,wielkopolskie powiat 27 gmina 06,3027,wiejska,4048,51.90288,16.1478
3028001,wielkopolskie powiat 28 gmina 01,3028,wiejska,900,51.62201,17.61894
3028002,wielkopolskie powiat 28 gmina 02,3028,miejsko-wiejska,900,51.96495,17.69272
3028003,wielkopolskie powiat 28 gmina 03,3028,wiejska,900,52.04147,17.59111
3028004,wielkopolskie powiat 28 gmina 04,3028,miejska,22231,51.93295,17.66819
3028005,wielkopolskie powiat 28 gmina 05,3028,miejska,16666,51.61538,17.7064
3028006,wielkopolskie powiat 28 gmina 06,3028,miejsko-wiejska,900,51.66062,17.49753
3029001,wielkopolskie powiat 29 gmina 01,3029,miejska,23043,51.48571,17.00875
3029002,wielkopolskie powiat 29 gmina 02,3029,wiejska,20478,51.89375,16.8137
3029003,wielkopolskie powiat 29 gmina 03,3029,miejsko-wiejska,9054,51.46839,17.09666
3029004,wielkopolskie powiat 29 gmina 04,3029,miejsko-wiejska,26502,51.85957,16.98647
3029005,wielkopolskie powiat 29 gmina 05,3029,wiejska,20973,51.68824,17.1421
3029006,wielkopolskie powiat 29 gmina 06,3029,wiejska,3753,51.48963,17.09128
3030001,wielkopolskie powiat 30 gmina 01,3030,wiejska,15998,52.67935,16.353
3030002,wielkopolskie powiat 30 gmina 02,3030,wiejska,23593,52.58101,16.39216
3030003,wielkopolskie powiat 30 gmina 03,3030,wiejska,11679,52.72727,16.31747
3030004,wielkopolskie powiat 30 gmina 04,3030,wiejska,24390,52.60861,16.62242
3030005,wielkopolskie powiat 30 gmina 05,3030,miejska,16239,52.56233,16.36721
3030006,wielkopolskie powiat 30 gmina 06,3030,miejsko-wiejska,10732,52.61872,16.74099
3031001,wielkopolskie powiat 31 gmina 01,3031,wiejska,29296,52.78,16.17933
3031002,wielkopolskie powiat 31 gmina 02,3031,wiejska,23504,52.54152,16.45204
3031003,wielkopolskie powiat 31 gmina 03,3031,wiejska,18217,52.82961,16.1677
3031004,wielkopolskie powiat 31 gmina 04,3031,miejska,18431,52.74356,16.16194
3031005,wielkopolskie powiat 31 gmina 05,3031,wiejska,20494,52.5718,16.18304
3031006,wielkopolskie powiat 31 gmina 06,3031,wiejska,12201,52.56273,16.39055
3032001,wielkopolskie powiat 32 gmina 01,3032,wiejska,8378,52.41294,17.69233
3032002,wielkopolskie powiat 32 gmina 02,3032,miejska,7048,52.47504,17.80366
3032003,wielkopolskie powiat 32 gmina 03,3032,wiejska,17086,52.56467,17.6074
3032004,wielkopolskie powiat 32 gmina 04,3032,miejsko-wiejska,26288,52.35004,17.7945
3032005,wielkopolskie powiat 32 gmina 05,3032,wiejska,20956,52.28867,17.74555
3032006,wielkopolskie powiat 32 gmina 06,3032,wiejska,1265,52.23732,17.778
3033001,wielkopolskie powiat 33 gmina 01,3033,miejska,3991,52.22786,16.67424
3033002,wielkopolskie powiat 33 gmina 02,3033,wiejska,3439,52.0836,16.9186
3033003,wielkopolskie powiat 33 gmina 03,3033,miejska,3773,52.18836,16.91929
3033004,wielkopolskie powiat 33 gmina 04,3033,wiejska,1084,52.40458,16.66388
3033005,wielkopolskie powiat 33 gmina 05,3033,miejska,7154,52.16935,16.94547
3033006,wielkopolskie powiat 33 gmina 06,3033,miejska,3716,52.22749,16.74231
3034001,wielkopolskie powiat 34 gmina 01,3034,wiejska,1691,51.81682,17.33882
3034002,wielkopolskie powiat 34 gmina 02,3034,wiejska,4543,51.82776,17.24911
3034003,wielkopolskie powiat 34 gmina 03,3034,wiejska,8009,51.60943,17.43654
3034004,wielkopolskie powiat 34 gmina 04,3034,wiejska,2878,51.79656,17.53436
3034005,wielkopolskie powiat 34 gmina 05,3034,miejsko-wiejska,3262,51.64599,17.47857
3034006,wielkopolskie powiat 34 gmina 06,3034,miejsko-wiejska,3984,51.68613,17.54382
3035001,wielkopolskie powiat 35 gmina 01,3035,wiejska,30124,52.96051,17.31244
3035002,wielkopolskie powiat 35 gmina 02,3035,miejsko-wiejska,12793,52.59296,17.04417
3035003,wielkopolskie powiat 35 gmina 03,3035,miejsko-wiejska,18533,52.96275,17.03367
3035004,wielkopolskie powiat 35 gmina 04,3035,miejska,5953,52.60856,16.89796
3035005,wielkopolskie powiat 35 gmina 05,3035,miejska,15899,52.92431,17.03015
3035006,wielkopolskie powiat 35 gmina 06,3035,wiejska,21398,52.57548,17.00527
3201001,Gryfino,3201,wiejska,3173,52.86944,14.57655
3201002,gryfiński gmina 02,3201,miejsko-wiejska,7770,52.82719,14.70928
3201003,gryfiński gmina 03,3201,wiejska,5137,52.81911,14.76761
3201004,gryfiński gmina 04,3201,miejska,3716,52.58154,14.73756
3201005,gryfiński gmina 05,3201,miejsko-wiejska,4649,52.86523,14.79695
3201006,gryfiński gmina 06,3201,wiejska,1968,52.69829,14.43335
3201007,gryfiński gmina 07,3201,wiejska,1136,52.85079,14.65985
3202001,Szczecin gmina 01,3202,miejsko-wiejska,2037,52.88355,14.90104
3202002,Szczecin gmina 02,3202,miejsko-wiejska,4417,52.98978,15.08225
3202003,Szczecin gmina 03,3202,wiejska,4099,52.80384,14.84445
3202004,Szczecin gmina 04,3202,wiejska,4791,52.87055,15.03929
3202005,Szczecin gmina 05,3202,miejsko-wiejska,8566,53.08249,14.76683
3202006,Szczecin gmina 06,3202,wiejska,7285,52.90669,14.82347
3203001,zachodniopomorskie powiat 03 gmina 01,3203,miejska,5656,53.71211,13.97932
3203002,zachodniopomorskie powiat 03 gmina 02,3203,miejska,8797,54.05524,14.03101
3203003,zachodniopomorskie powiat 03 gmina 03,3203,wiejska,21909,53.84471,13.87751
3203004,zachodniopomorskie powiat 03 gmina 04,3203,miejsko-wiejska,11039,54.09812,13.8542
3203005,zachodniopomorskie powiat 03 gmina 05,3203,miejsko-wiejska,18471,53.95476,13.94305
3203006,zachodniopomorskie powiat 03 gmina 06,3203,wiejska,8186,53.87387,13.84149
3204001,zachodniopomorskie powiat 04 gmina 01,3204,miejsko-wiejska,22974,53.30556,14.36858
3204002,zachodniopomorskie powiat 04 gmina 02,3204,wiejska,18562,53.37897,14.19169
3204003,zachodniopomorskie powiat 04 gmina 03,3204,wiejska,20246,53.55606,14.28263
3204004,zachodniopomorskie powiat 04 gmina 04,3204,wiejska,20585,53.50267,14.34312
3204005,zachodniopomorskie powiat 04 gmina 05,3204,wiejska,16190,53.1985,14.23839
3204006,zachodniopomorskie powiat 04 gmina 06,3204,wiejska,10552,53.53625,14.32497
3205001,zachodniopomorskie powiat 05 gmina 01,3205,miejska,17435,54.21899,14.59469
3205002,zachodniopomorskie powiat 05 gmina 02,3205,wiejska,5961,54.01559,14.36359
3205003,zachodniopomorskie powiat 05 gmina 03,3205,wiejska,5019,54.01575,14.37199
3205004,zachodniopomorskie powiat 05 gmina 04,3205,miejska,10828,53.96796,14.39286
3205005,zachodniopomorskie powiat 05 gmina 05,3205,miejsko-wiejska,2250,54.04824,14.47675
3205006,zachodniopomorskie powiat 05 gmina 06,3205,miejsko-wiejska,18235,54.16172,14.46328
3206001,zachodniopomorskie powiat 06 gmina 01,3206,miejska,2140,53.50342,14.16447
3206002,zachodniopomorskie powiat 06 gmina 02,3206,miejsko-wiejska,2540,53.43708,14.02734
3206003,zachodniopomorskie powiat 06 gmina 03,3206,miejska,945,53.44109,14.39409
3206004,zachodniopomorskie powiat 06 gmina 04,3206,wiejska,28081,53.68112,14.29245
3206005,zachodniopomorskie powiat 06 gmina 05,3206,miejsko-wiejska,13955,53.38607,14.25004
3206006,zachodniopomorskie powiat 06 gmina 06,3206,miejska,13516,53.64127,14.15348
3207001,zachodniopomorskie powiat 07 gmina 01,3207,miejsko-wiejska,12718,53.76317,15.10768
3207002,zachodniopomorskie powiat 07 gmina 02,3207,wiejska,900,53.73701,15.23304
3207003,zachodniopomorskie powiat 07 gmina 03,3207,miejsko-wiejska,10426,53.82202,15.21012
3207004,zachodniopomorskie powiat 07 gmina 04,3207,wiejska,15554,53.75158,15.17693
3207005,zachodniopomorskie powiat 07 gmina 05,3207,miejska,4718,53.74974,15.06066
3207006,zachodniopomorskie powiat 07 gmina 06,3207,wiejska,900,53.81206,14.9386
3208001,zachodniopomorskie powiat 08 gmina 01,3208,miejska,1195,52.7852,14.23221
3208002,zachodniopomorskie powiat 08 gmina 02,3208,wiejska,12391,52.78804,14.16287
3208003,zachodniopomorskie powiat 08 gmina 03,3208,wiejska,900,52.90389,14.41413
3208004,zachodniopomorskie powiat 08 gmina 04,3208,miejska,11860,52.81639,14.54397
3208005,zachodniopomorskie powiat 08 gmina 05,3208,wiejska,24272,52.84074,14.33809
3209001,zachodniopomorskie powiat 09 gmina 01,3209,wiejska,7258,53.13115,15.35039
3209002,zachodniopomorskie powiat 09 gmina 02,3209,wiejska,8386,53.41348,15.46919
3209003,zachodniopomorskie powiat 09 gmina 03,3209,wiejska,11365,53.28545,15.19532
3209004,zachodniopomorskie powiat 09 gmina 04,3209,wiejska,6909,53.16687,15.18214
3209005,zachodniopomorskie powiat 09 gmina 05,3209,miejska,4600,53.05148,15.31833
3210001,zachodniopomorskie powiat 10 gmina 01,3210,miejsko-wiejska,6508,53.64295,14.97957
3210002,zachodniopomorskie powiat 10 gmina 02,3210,wiejska,5530,53.44962,15.1852
3210003,zachodniopomorskie powiat 10 gmina 03,3210,miejska,3705,53.47192,15.34312
3210004,zachodniopomorskie powiat 10 gmina 04,3210,wiejska,4992,53.30084,15.40581
3210005,zachodniopomorskie powiat 10 gmina 05,3210,wiejska,5690,53.5469,15.29243
3211001,zachodniopomorskie powiat 11 gmina 01,3211,wiejska,6250,52.75664,14.81704
3211002,zachodniopomorskie powiat 11 gmina 02,3211,miejsko-wiejska,7496,52.73669,14.53296
3211003,zachodniopomorskie powiat 11 gmina 03,3211,wiejska,4623,52.9994,14.82165
3211004,zachodniopomorskie powiat 11 gmina 04,3211,wiejska,9310,52.95487,14.70421
3211005,zachodniopomorskie powiat 11 gmina 05,3211,miejsko-wiejska,12951,52.94039,14.68424
3212001,zachodniopomorskie powiat 12 gmina 01,3212,wiejska,24047,53.51108,14.2116
3212002,zachodniopomorskie powiat 12 gmina 02,3212,wiejska,1637,53.35251,14.46382
3212003,zachodniopomorskie powiat 12 gmina 03,3212,wiejska,900,53.45724,14.34464
3212004,zachodniopomorskie powiat 12 gmina 04,3212,miejsko-wiejska,3903,53.33768,14.33738
3212005,zachodniopomorskie powiat 12 gmina 05,3212,wiejska,7480,53.69273,14.20763
3213001,zachodniopomorskie powiat 13 gmina 01,3213,miejska,4917,53.61292,14.42961
3213002,zachodniopomorskie powiat 13 gmina 02,3213,wiejska,24549,53.75118,14.50978
3213003,zachodniopomorskie powiat 13 gmina 03,3213,miejska,2763,53.74234,14.59611
3213004,zachodniopomorskie powiat 13 gmina 04,3213,miejsko-wiejska,27028,53.43952,14.63431
3213005,zachodniopomorskie powiat 13 gmina 05,3213,miejsko-wiejska,16943,53.50443,14.35088
3214001,zachodniopomorskie powiat 14 gmina 01,3214,miejsko-wiejska,23008,53.09364,13.91176
3214002,zachodniopomorskie powiat 14 gmina 02,3214,wiejska,22765,53.33639,14.07436
3214003,zachodniopomorskie powiat 14 gmina 03,3214,miejska,21385,53.13157,14.0512
3214004,zachodniopomorskie powiat 14 gmina 04,3214,miejska,26315,53.18919,14.06982
3214005,zachodniopomorskie powiat 14 gmina 05,3214,miejsko-wiejska,16660,53.36733,14.08437
3215001,zachodniopomorskie powiat 15 gmina 01,3215,wiejska,8264,52.90129,15.23636
3215002,zachodniopomorskie powiat 15 gmina 02,3215,wiejska,6266,53.21203,15.33756
3215003,zachodniopomorskie powiat 15 gmina 03,3215,wiejska,7436,52.88077,15.2644
3215004,zachodniopomorskie powiat 15 gmina 04,3215,wiejska,13817,53.23215,15.3911
3215005,zachodniopomorskie powiat 15 gmina 05,3215,wiejska,6433,53.18564,15.27793
3216001,zachodniopomorskie powiat 16 gmina 01,3216,miejsko-wiejska,7703,52.63529,14.65457
3216002,zachodniopomorskie powiat 16 gmina 02,3216,miejska,3721,52.90263,14.58825
3216003,zachodniopomorskie powiat 16 gmina 03,3216,wiejska,8701,52.97277,14.88911
3216004,zachodniopomorskie powiat 16 gmina 04,3216,miejska,10543,52.6138,14.82157
3216005,zachodniopomorskie powiat 16 gmina 05,3216,wiejska,4078,52.67874,14.65347
